#	Site	Effect performed	In/Out	Plan line	Declared port	Verdict	Classification	Disposition gap ID	Review basis
12	examples/distributed_history/scripts/regenerate_tlc_cases.py:33	"lexical hit not semantically classified: parser.add_argument(""--tlc2"", default=os.environ.get(""TLC2"", ""tlc2""), help=""TLC executable. Defaults to $TLC2 or tlc2."")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
13	examples/distributed_history/scripts/regenerate_tlc_cases.py:40	lexical hit not semantically classified: args = parser.parse_args()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
14	examples/distributed_history/specs/program_model/adapters.py:65	"lexical hit not semantically classified: base_url = os.environ.get(""ECOMMERCE_BASE_URL"", ""http://127.0.0.1:18080"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
15	examples/distributed_history/specs/program_model/adapters.py:72	"lexical hit not semantically classified: base_url = context.shared.get(""base_url"") or os.environ.get(""ECOMMERCE_BASE_URL"", ""http://127.0.0.1:18080"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
16	examples/distributed_history/specs/program_model/adapters.py:87	"lexical hit not semantically classified: base_url = os.environ.get(""ECOMMERCE_BASE_URL"", ""http://127.0.0.1:18080"").rstrip(""/"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
17	examples/distributed_history/specs/program_model/adapters.py:158	"lexical hit not semantically classified: base_url = context.shared.get(""base_url"") or os.environ.get(""ECOMMERCE_BASE_URL"", ""http://127.0.0.1:18080"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
18	examples/distributed_history/specs/program_model/tests/test_ecommerce_adapters.py:38	lexical hit not semantically classified: env = os.environ.copy()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
19	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/NodeDescribeLoader.kt:22	"lexical hit not semantically classified: val argv = invocationFor(runtime, file, tools) + ""--describe-out=${out.absolutePath}"""	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
20	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/NodeDescribeLoader.kt:24	lexical hit not semantically classified: val process = ProcessBuilder(argv)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
21	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/NodeDescribeLoader.kt:32	"lexical hit not semantically classified: ""Run directly to debug: ${argv.joinToString("" "")}"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
22	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:17	lexical hit not semantically classified: enum class Source { PATH, CACHED, DOWNLOADED }	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
23	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:25	lexical hit not semantically classified: *   1. If `override-<tool>-version` is set AND the version on PATH matches	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
24	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:26	lexical hit not semantically classified: *      it, use PATH.	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
25	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:27	lexical hit not semantically classified: *   2. If `override-<tool>-version` is set AND PATH differs (or tool isn't	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
26	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:28	lexical hit not semantically classified: *      on PATH), download the override version to `<project>/.bin/`.	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
27	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:29	lexical hit not semantically classified: *   3. If no override, use whatever's on PATH.	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
28	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:30	lexical hit not semantically classified: *   4. If no override and not on PATH, download the default version.	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
29	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:37	lexical hit not semantically classified: * precedence over anything else on PATH when the plugin drives them.	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
30	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:84	lexical hit not semantically classified: // Rule 1 / 3: use PATH when override matches or no override is set.	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
31	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:87	lexical hit not semantically classified: return ResolvedTool(toolName, pathVersion, pathBin, ResolvedTool.Source.PATH)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
32	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:101	lexical hit not semantically classified: // ---- PATH lookup --------------------------------------------------	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
33	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:104	"lexical hit not semantically classified: val path = System.getenv(""PATH"") ?: return null"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
34	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:125	lexical hit not semantically classified: private fun runCapture(vararg argv: String): String? = try {	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
35	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:126	lexical hit not semantically classified: val p = ProcessBuilder(*argv).redirectErrorStream(true).start()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
36	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:199	"lexical hit not semantically classified: val os   = System.getProperty(""os.name"").lowercase()"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
37	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:200	"lexical hit not semantically classified: val arch = System.getProperty(""os.arch"").lowercase()"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
38	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:223	lexical hit not semantically classified: private fun shell(vararg argv: String) {	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
39	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:224	lexical hit not semantically classified: val p = ProcessBuilder(*argv).redirectErrorStream(true).start()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
40	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:227	"lexical hit not semantically classified: if (code != 0) error(""[toolchain] command failed (exit=$code): ${argv.joinToString("" "")}\n$out"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
41	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/JBangExecutor.kt:22	lexical hit not semantically classified: val argv = mutableListOf<String>()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
42	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/JBangExecutor.kt:23	lexical hit not semantically classified: argv += jbangPath	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
43	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/JBangExecutor.kt:24	lexical hit not semantically classified: argv += rt.entryFile	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
44	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/JBangExecutor.kt:25	lexical hit not semantically classified: argv += standardArgs(invocation)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
45	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/JBangExecutor.kt:28	lexical hit not semantically classified: val process = ProcessBuilder(argv)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
46	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/UvExecutor.kt:20	lexical hit not semantically classified: val argv = mutableListOf<String>()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
47	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/UvExecutor.kt:21	lexical hit not semantically classified: argv += uvPath	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
48	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/UvExecutor.kt:22	"lexical hit not semantically classified: argv += ""run"""	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
49	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/UvExecutor.kt:23	lexical hit not semantically classified: argv += rt.entryFile	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
50	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/UvExecutor.kt:24	lexical hit not semantically classified: argv += standardArgs(invocation)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
51	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/UvExecutor.kt:27	lexical hit not semantically classified: val process = ProcessBuilder(argv)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
52	examples/distributed_history/test_graph/gradlew:136	"lexical hit not semantically classified: which java >/dev/null 2>&1 || die ""ERROR: JAVA_HOME is not set and no 'java' command could be found in your PATH."	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
53	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Procs.java:12	lexical hit not semantically classified: * for each child a node spawns. The record carries argv, timestamps,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
54	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/context.py:30	"lexical hit not semantically classified: def parse(cls, argv: list[str] | None = None) -> ""NodeContext"":"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
55	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/context.py:31	lexical hit not semantically classified: argv = argv if argv is not None else sys.argv[1:]	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
56	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/context.py:37	lexical hit not semantically classified: for raw in argv:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
57	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:42	lexical hit not semantically classified: argv: list[str],	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
58	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:47	"lexical hit not semantically classified: """"""Spawn ``argv`` with stdout+stderr captured to :func:`log_file`,"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
59	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:51	"lexical hit not semantically classified: ``{**os.environ, ""FOO"": ""bar""}`` to extend the inherited env)."	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
60	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:60	lexical hit not semantically classified: command=list(argv),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
61	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:71	lexical hit not semantically classified: argv,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
62	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:84	lexical hit not semantically classified: command=list(argv),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
63	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:95	lexical hit not semantically classified: command=list(argv),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
64	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:106	lexical hit not semantically classified: command=list(argv),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
65	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:167	lexical hit not semantically classified: self.metrics.setdefault(	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
66	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/runner.py:34	"lexical hit not semantically classified: describe_out = _find_arg(sys.argv[1:], ""--describe-out="")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
67	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/runner.py:55	"lexical hit not semantically classified: result_out = _find_arg(sys.argv[1:], ""--result-out="")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
68	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/runner.py:81	lexical hit not semantically classified: def _find_arg(argv: list[str], prefix: str) -> str | None:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
69	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/runner.py:82	lexical hit not semantically classified: for a in argv:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
70	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py:46	"lexical hit not semantically classified: if os.environ.get(""ECOMMERCE_KEEP_K3D"", ""0"") == ""1"" or os.environ.get(""ECOMMERCE_DELETE_K3D"") == ""0"":"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
71	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py:48	"lexical hit not semantically classified: cluster = os.environ.get(""ECOMMERCE_K3D_CLUSTER"", ""ecommerce-history"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
72	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:50	"lexical hit not semantically classified: mode = os.environ.get(""ECOMMERCE_TEST_MODE"", ""k3d"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
73	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:61	lexical hit not semantically classified: env = os.environ.copy()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
74	examples/distributed_history/test_graph/sources/run_external_cases.py:63	lexical hit not semantically classified: env = os.environ.copy()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
75	examples/effect_providers/atomic_publisher/application.py:127	mutant-only effect	out-of-scope behavior	ticket_plan.yaml:634-647	none	undeclared	excluded_mutant_behavior		READ
76	examples/effect_providers/atomic_publisher/atomic_cli.py:16	CLI argv parse	in-scope	ticket_plan.yaml:566-573,621-633	none	undeclared	semantic_effect	CA-03	READ
77	examples/effect_providers/atomic_publisher/conformance.py:170	"lexical hit not semantically classified: previous = os.environ.pop(""ATOMIC_PUBLISHER_MUTANT"", None)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
78	examples/effect_providers/atomic_publisher/conformance.py:202	"lexical hit not semantically classified: os.environ[""ATOMIC_PUBLISHER_MUTANT""] = previous"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
79	examples/effect_providers/atomic_publisher/conformance.py:210	"lexical hit not semantically classified: previous = os.environ.get(""ATOMIC_PUBLISHER_MUTANT"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
80	examples/effect_providers/atomic_publisher/conformance.py:213	"lexical hit not semantically classified: os.environ[""ATOMIC_PUBLISHER_MUTANT""] = mutant"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
81	examples/effect_providers/atomic_publisher/conformance.py:236	"lexical hit not semantically classified: os.environ.pop(""ATOMIC_PUBLISHER_MUTANT"", None)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
82	examples/effect_providers/atomic_publisher/conformance.py:238	"lexical hit not semantically classified: os.environ[""ATOMIC_PUBLISHER_MUTANT""] = previous"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
83	examples/effect_providers/atomic_publisher/external_adapter.py:25	lexical hit not semantically classified: env = os.environ.copy()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
84	examples/effect_providers/atomic_publisher/regenerate.py:28	"lexical hit not semantically classified: parser.add_argument(""--tlc2"", default=os.environ.get(""TLC2"", ""tlc2""))"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
85	examples/effect_providers/atomic_publisher/regenerate.py:29	lexical hit not semantically classified: args = parser.parse_args()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
86	examples/effect_providers/atomic_publisher/regenerate.py:137	lexical hit not semantically classified: env = os.environ.copy()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
87	examples/effect_providers/atomic_publisher/run_experiment.py:56	lexical hit not semantically classified: args = parser.parse_args()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
88	examples/effect_providers/atomic_publisher/run_experiment.py:231	lexical hit not semantically classified: env = os.environ.copy()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
89	examples/effect_providers/atomic_publisher/run_experiment.py:266	lexical hit not semantically classified: env = os.environ.copy()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
90	examples/effect_providers/atomic_publisher/test_atomic_publisher.py:28	"lexical hit not semantically classified: self.previous_mutant = os.environ.pop(""ATOMIC_PUBLISHER_MUTANT"", None)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
91	examples/effect_providers/atomic_publisher/test_atomic_publisher.py:32	"lexical hit not semantically classified: os.environ[""ATOMIC_PUBLISHER_MUTANT""] = self.previous_mutant"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
92	examples/effect_providers/atomic_publisher/test_atomic_publisher.py:34	"lexical hit not semantically classified: os.environ.pop(""ATOMIC_PUBLISHER_MUTANT"", None)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
93	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/__main__.py:15	CLI argv parse	in-scope	ticket_plan.yaml:566-573,621-633	none	undeclared	semantic_effect	CH-01	READ
94	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py:35	mutant-only effect	out-of-scope behavior	ticket_plan.yaml:634-647	none	undeclared	excluded_mutant_behavior		READ
95	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:64	"lexical hit not semantically classified: original = os.environ.get(""LEGACY_PAYMENT_MUTANT"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
96	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:69	"lexical hit not semantically classified: os.environ.pop(""LEGACY_PAYMENT_MUTANT"", None)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
97	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:71	"lexical hit not semantically classified: os.environ[""LEGACY_PAYMENT_MUTANT""] = mutant"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
98	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:91	"lexical hit not semantically classified: os.environ.pop(""LEGACY_PAYMENT_MUTANT"", None)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
