#	Site	Effect performed	In/Out	Plan line	Declared port	Verdict	Classification	Disposition gap ID	Review basis
14	examples/distributed_history/specs/program_model/adapters.py:124	lexical hit not semantically classified: except urllib.error.HTTPError as exc:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
15	examples/distributed_history/specs/program_model/adapters.py:159	"lexical hit not semantically classified: with urllib.request.urlopen(base_url.rstrip(""/"") + ""/debug/state"", timeout=5) as response:"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
16	examples/distributed_history/specs/program_model/tests/test_ecommerce_adapters.py:10	lexical hit not semantically classified: from urllib.request import urlopen	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
17	examples/distributed_history/specs/program_model/tests/test_ecommerce_adapters.py:90	"lexical hit not semantically classified: with urlopen(base_url + ""/health"", timeout=1) as response:"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
18	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:213	"lexical hit not semantically classified: val p = ProcessBuilder(""curl"", ""-fsSL"", ""-o"", dest.absolutePath, url)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
19	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt:219	"lexical hit not semantically classified: error(""[toolchain] curl failed (exit=$code) for $url: $out"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
20	examples/distributed_history/test_graph/sources/collect_evidence.py:12	lexical hit not semantically classified: from urllib.request import urlopen	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
21	examples/distributed_history/test_graph/sources/collect_evidence.py:64	"lexical hit not semantically classified: with urlopen(base_url + ""/debug/state"", timeout=5) as response:"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
22	examples/distributed_history/test_graph/sources/collect_evidence.py:69	"lexical hit not semantically classified: with urlopen(base_url + ""/debug/traffic"", timeout=10) as response:"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
23	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:13	lexical hit not semantically classified: import socket	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
24	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:18	lexical hit not semantically classified: from urllib.request import urlopen	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
25	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:153	lexical hit not semantically classified: with socket.socket(socket.AF_INET, socket.SOCK_STREAM) as sock:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
26	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:162	"lexical hit not semantically classified: with urlopen(base_url + ""/health"", timeout=1) as response:"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
27	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:174	"lexical hit not semantically classified: with urlopen(base_url + ""/debug/state"", timeout=3) as response:"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
32	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py:58	HTTP session/request/send	in-scope	ticket_plan.yaml:566-573,621-633	PaymentHttpPort	partial	semantic_effect	CH-02	READ
33	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py:69	HTTP session/request/send	in-scope	ticket_plan.yaml:566-573,621-633	PaymentHttpPort	partial	semantic_effect	CH-02	READ
34	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py:78	mutant-only effect	out-of-scope behavior	ticket_plan.yaml:634-647	none	undeclared	excluded_mutant_behavior		READ
35	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py:80	HTTP session/request/send	in-scope	ticket_plan.yaml:566-573,621-633	PaymentHttpPort	partial	semantic_effect	CH-02	READ
39	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:11	lexical hit not semantically classified: import requests	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
40	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:131	lexical hit not semantically classified: _session: requests.Session,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
41	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:132	lexical hit not semantically classified: prepared: requests.PreparedRequest,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
42	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:134	lexical hit not semantically classified: ) -> requests.Response:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
43	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:156	lexical hit not semantically classified: response = requests.Response()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
44	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:164	"lexical hit not semantically classified: with patch.object(requests.Session, ""send"", new=send):"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
45	examples/effect_providers/legacy_payment_http/payment_effects/probes.py:5	lexical hit not semantically classified: import socket	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
46	examples/effect_providers/legacy_payment_http/payment_effects/probes.py:7	lexical hit not semantically classified: from urllib.request import urlopen	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
47	examples/effect_providers/legacy_payment_http/payment_effects/probes.py:37	"lexical hit not semantically classified: urlopen(""http://127.0.0.1:9/probe"", timeout=0.1)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
48	examples/effect_providers/legacy_payment_http/payment_effects/probes.py:46	lexical hit not semantically classified: sock = socket.socket()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
49	examples/effect_providers/legacy_payment_http/payment_effects/probes.py:48	"lexical hit not semantically classified: sock.connect((""127.0.0.1"", 9))"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
50	examples/effect_providers/legacy_payment_http/payment_effects/probes.py:58	"lexical hit not semantically classified: alternate[""session_send_calls""] = len(scope.requests)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
51	examples/effect_providers/legacy_payment_http/payment_effects/probes.py:59	"lexical hit not semantically classified: raw[""session_send_calls""] = len(scope.requests)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
52	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:1	"lexical hit not semantically classified: """"""Deterministic, self-installing ``requests.Session.send`` effect provider."""""""	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
53	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:12	lexical hit not semantically classified: import socket	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
54	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:16	lexical hit not semantically classified: from urllib.parse import urlsplit	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
55	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:18	lexical hit not semantically classified: import requests	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
56	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:23	lexical hit not semantically classified: ORIGINAL_SESSION_SEND = requests.Session.send	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
57	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:24	lexical hit not semantically classified: ORIGINAL_SOCKET_CONNECT = socket.socket.connect	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
58	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:25	lexical hit not semantically classified: ORIGINAL_CREATE_CONNECTION = socket.create_connection	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
59	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:74	lexical hit not semantically classified: self.timeout_type = rng.choice([requests.ConnectTimeout, requests.ReadTimeout])	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
60	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:83	lexical hit not semantically classified: self.requests: list[dict[str, Any]] = []	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
61	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:105	lexical hit not semantically classified: session: requests.Session,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
62	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:106	lexical hit not semantically classified: request: requests.PreparedRequest,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
63	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:108	lexical hit not semantically classified: ) -> requests.Response:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
64	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:111	lexical hit not semantically classified: def patched_socket_connect(sock: socket.socket, address: Any) -> None:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
65	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:117	"lexical hit not semantically classified: stack.enter_context(patch.object(requests.Session, ""send"", new=patched_send))"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
66	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:118	"lexical hit not semantically classified: stack.enter_context(patch.object(socket.socket, ""connect"", new=patched_socket_connect))"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
67	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:119	"lexical hit not semantically classified: stack.enter_context(patch.object(socket, ""create_connection"", new=patched_create_connection))"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
68	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:158	lexical hit not semantically classified: actual = len(self.requests)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
69	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:177	lexical hit not semantically classified: def _send(self, _session: requests.Session, request: requests.PreparedRequest, **kwargs: Any) -> requests.Response:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
70	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:178	lexical hit not semantically classified: attempt = len(self.requests) + 1	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
71	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:180	lexical hit not semantically classified: self.requests.append(record)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
72	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:226	lexical hit not semantically classified: request: requests.PreparedRequest,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
73	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:274	lexical hit not semantically classified: request: requests.PreparedRequest,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
74	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:279	lexical hit not semantically classified: ) -> requests.Response:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
75	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:280	lexical hit not semantically classified: response = requests.Response()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
76	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:314	lexical hit not semantically classified: def _socket_connect(self, _socket: socket.socket, address: Any) -> None:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
77	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:316	"lexical hit not semantically classified: raise OutboundSocketAttempt(f""blocked socket.connect to {address!r}"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
78	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:320	"lexical hit not semantically classified: raise OutboundSocketAttempt(f""blocked socket.create_connection to {address!r}"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
79	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:328	lexical hit not semantically classified: if requests.Session.send is not ORIGINAL_SESSION_SEND:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
80	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:329	"lexical hit not semantically classified: leaks.append(""requests.Session.send"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
81	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:330	lexical hit not semantically classified: if socket.socket.connect is not ORIGINAL_SOCKET_CONNECT:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
82	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:331	"lexical hit not semantically classified: leaks.append(""socket.socket.connect"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
83	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:332	lexical hit not semantically classified: if socket.create_connection is not ORIGINAL_CREATE_CONNECTION:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
84	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:333	"lexical hit not semantically classified: leaks.append(""socket.create_connection"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
85	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:359	"lexical hit not semantically classified: ""requests"": self.requests,"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
86	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:389	lexical hit not semantically classified: and requests.Session.send is ORIGINAL_SESSION_SEND	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
87	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:390	lexical hit not semantically classified: and socket.socket.connect is ORIGINAL_SOCKET_CONNECT	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
88	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:391	lexical hit not semantically classified: and socket.create_connection is ORIGINAL_CREATE_CONNECTION	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
89	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:50	"lexical hit not semantically classified: {""id"": ""PH-06"", ""expected_detector"": ""provider_local_assertion"", ""patch"": ""omit connect/read timeout from Session.send""},"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
90	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:139	"lexical hit not semantically classified: REQUESTS_IMPORT_ROOT = _dependency_import_root(""requests"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
91	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:263	"lexical hit not semantically classified: ""requests site-packages directory as an explicit import root."""	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
92	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:533	"lexical hit not semantically classified: infra_errors.append(""mutant provider cleanup/socket isolation failed"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
93	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:539	"lexical hit not semantically classified: infra_errors.append(""replay provider cleanup/socket isolation failed"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
94	examples/effect_providers/legacy_payment_http/tests/test_project.py:15	lexical hit not semantically classified: import requests	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
95	examples/effect_providers/legacy_payment_http/tests/test_project.py:70	lexical hit not semantically classified: _session: requests.Session,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
96	examples/effect_providers/legacy_payment_http/tests/test_project.py:71	lexical hit not semantically classified: prepared: requests.PreparedRequest,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
97	examples/effect_providers/legacy_payment_http/tests/test_project.py:73	lexical hit not semantically classified: ) -> requests.Response:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
98	examples/effect_providers/legacy_payment_http/tests/test_project.py:75	lexical hit not semantically classified: response = requests.Response()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
99	examples/effect_providers/legacy_payment_http/tests/test_project.py:92	"lexical hit not semantically classified: with patch.object(requests.Session, ""send"", new=send):"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
100	examples/effect_providers/reminder_worker/run_experiment.py:420	lexical hit not semantically classified: import socket	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
101	examples/effect_providers/reminder_worker/run_experiment.py:424	lexical hit not semantically classified: original_connect = socket.socket.connect	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
102	examples/effect_providers/reminder_worker/run_experiment.py:430	lexical hit not semantically classified: socket.socket.connect = blocked_connect	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
103	examples/effect_providers/reminder_worker/run_experiment.py:433	lexical hit not semantically classified: candidate = socket.socket()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
104	examples/effect_providers/reminder_worker/run_experiment.py:435	"lexical hit not semantically classified: candidate.connect((""127.0.0.1"", 9))"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
105	examples/effect_providers/reminder_worker/run_experiment.py:442	lexical hit not semantically classified: socket.socket.connect = original_connect	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
106	examples/effect_providers/reminder_worker/run_experiment.py:454	"lexical hit not semantically classified: ""finding"": ""explicit NotifierPort needs a separate passive socket guard for bypasses"","	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
107	examples/effect_providers/reminder_worker/test_reminder_worker.py:7	lexical hit not semantically classified: import socket	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
108	examples/effect_providers/reminder_worker/test_reminder_worker.py:150	lexical hit not semantically classified: original = socket.socket.connect	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
109	examples/effect_providers/reminder_worker/test_reminder_worker.py:152	lexical hit not semantically classified: self.assertIs(socket.socket.connect, original)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
110	examples/run_distributed_history_validation.py:10	lexical hit not semantically classified: import socket	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
111	examples/run_distributed_history_validation.py:16	lexical hit not semantically classified: from urllib.request import urlopen	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
112	examples/run_distributed_history_validation.py:414	lexical hit not semantically classified: with socket.socket(socket.AF_INET, socket.SOCK_STREAM) as sock:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
113	examples/run_distributed_history_validation.py:423	"lexical hit not semantically classified: with urlopen(base_url + ""/health"", timeout=1) as response:"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
114	scripts/effect_conformance.py:17	lexical hit not semantically classified: filesystem writes/deletes, process spawns, socket connects, HTTP -- and	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
115	scripts/effect_conformance.py:25	lexical hit not semantically classified: ``shutil``, ``pathlib.Path``, ``subprocess`` and ``socket`` objects living	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
116	scripts/effect_conformance.py:106	"lexical hit not semantically classified: ""network.connect"","	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
117	scripts/effect_conformance.py:245	lexical hit not semantically classified: #: exactly ``EFFECT_TYPES``: a child can write, delete, spawn again, and connect.	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
