#	Site	Effect performed	In/Out	Plan line	Declared port	Verdict	Classification	Disposition gap ID	Review basis
18	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/Executors.kt:89	lexical hit not semantically classified: * Wait for [process] up to [timeoutMillis]; if it doesn't return in time,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
19	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/Executors.kt:96	lexical hit not semantically classified: * `waitFor()`; the spec parser doesn't emit those today, but the helper	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
20	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/JBangExecutor.kt:12	lexical hit not semantically classified: * crash, OOM at fork time, etc.). PlanExecutor stamps the path onto	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
21	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/PlanExecutor.kt:8	lexical hit not semantically classified: import java.time.Instant	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
22	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/PlanExecutor.kt:138	lexical hit not semantically classified: var startedAt = Instant.now()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
23	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/PlanExecutor.kt:164	lexical hit not semantically classified: startedAt = Instant.now()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
24	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/PlanExecutor.kt:166	lexical hit not semantically classified: endedAt = Instant.now()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
25	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/PlanExecutor.kt:209	lexical hit not semantically classified: val now = Instant.now()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
26	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/PlanExecutor.kt:222	lexical hit not semantically classified: startedAt = now,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
27	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/PlanExecutor.kt:223	lexical hit not semantically classified: endedAt = now,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
28	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/TimeoutParser.kt:6	lexical hit not semantically classified: * Accepts the suffix forms NodeSpec specs in the wild use today —	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
29	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/TimeoutParser.kt:10	lexical hit not semantically classified: * configuration time.	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
30	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunReportWriter.kt:25	lexical hit not semantically classified: * The renderer now lives here as a plain object so {@link	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
31	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunReportWriter.kt:300	lexical hit not semantically classified: java.time.Instant.parse(endIso).toEpochMilli() -	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
32	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunReportWriter.kt:301	lexical hit not semantically classified: java.time.Instant.parse(startIso).toEpochMilli()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
33	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunTestGraphTask.kt:14	lexical hit not semantically classified: import java.time.Instant	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
34	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunTestGraphTask.kt:15	lexical hit not semantically classified: import java.time.ZoneOffset	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
35	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunTestGraphTask.kt:16	lexical hit not semantically classified: import java.time.format.DateTimeFormatter	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
36	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunTestGraphTask.kt:23	"lexical hit not semantically classified: return ""${safeGraphName}-${fmt.format(Instant.now())}-${UUID.randomUUID().toString().take(8)}"""	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
37	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunTestGraphTask.kt:31	lexical hit not semantically classified: * Non-Property internal fields are set at configuration time by the	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
38	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Node.java:5	lexical hit not semantically classified: import java.time.Instant;	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
39	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Node.java:50	lexical hit not semantically classified: Instant startedAt = Instant.now();	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
40	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Node.java:53	lexical hit not semantically classified: result = body.apply(ctx).startedAt(startedAt).endedAt(Instant.now());	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
41	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Node.java:57	lexical hit not semantically classified: .endedAt(Instant.now());	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
42	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/NodeResult.java:5	lexical hit not semantically classified: import java.time.Instant;	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
43	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/ProcessRecord.java:3	lexical hit not semantically classified: import java.time.Instant;	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
44	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/ProcessRecord.java:69	lexical hit not semantically classified: /** Wall-clock duration in milliseconds, or -1 if either timestamp is missing. */	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
45	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Procs.java:6	lexical hit not semantically classified: import java.time.Instant;	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
46	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Procs.java:14	lexical hit not semantically classified: * dir), and any spawn-time error. Attach it to the result with	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
47	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Procs.java:72	lexical hit not semantically classified: Instant startedAt = Instant.now();	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
48	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Procs.java:78	lexical hit not semantically classified: return new ProcessRecord(label, command, startedAt, Instant.now(),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
49	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Procs.java:88	lexical hit not semantically classified: return new ProcessRecord(label, command, startedAt, Instant.now(),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
50	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Procs.java:92	lexical hit not semantically classified: label, command, startedAt, Instant.now(),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
51	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:19	lexical hit not semantically classified: from datetime import datetime, timezone	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
52	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:65	lexical hit not semantically classified: started = datetime.now(timezone.utc)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
53	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:86	lexical hit not semantically classified: ended_at=datetime.now(timezone.utc),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
54	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:97	lexical hit not semantically classified: ended_at=datetime.now(timezone.utc),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
55	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py:108	lexical hit not semantically classified: ended_at=datetime.now(timezone.utc),	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
56	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:5	lexical hit not semantically classified: from datetime import datetime, timezone	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
57	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:52	lexical hit not semantically classified: started_at: datetime | None = None	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
58	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:53	lexical hit not semantically classified: ended_at: datetime | None = None	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
59	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:65	lexical hit not semantically classified: def iso(d: datetime | None) -> str | None:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
60	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:98	lexical hit not semantically classified: started_at: datetime | None = None	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
61	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:99	lexical hit not semantically classified: ended_at: datetime | None = None	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
62	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:164	"lexical hit not semantically classified: def _stamp(self, started: datetime, ended: datetime) -> ""NodeResult"":"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
63	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py:173	lexical hit not semantically classified: def iso(d: datetime | None) -> str | None:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
64	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/runner.py:22	lexical hit not semantically classified: from datetime import datetime, timezone	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
65	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/runner.py:47	lexical hit not semantically classified: started = datetime.now(timezone.utc)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
66	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/runner.py:52	lexical hit not semantically classified: ended = datetime.now(timezone.utc)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
67	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py:14	lexical hit not semantically classified: import time	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
68	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py:69	lexical hit not semantically classified: deadline = time.time() + 45	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
69	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py:71	lexical hit not semantically classified: while time.time() < deadline:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
70	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py:75	lexical hit not semantically classified: time.sleep(1)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
71	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:16	lexical hit not semantically classified: import time	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
72	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:159	lexical hit not semantically classified: deadline = time.time() + 30	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
73	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:160	lexical hit not semantically classified: while time.time() < deadline:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
74	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:166	lexical hit not semantically classified: time.sleep(0.2)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
75	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:171	lexical hit not semantically classified: deadline = time.time() + 30	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
76	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:172	lexical hit not semantically classified: while time.time() < deadline:	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
77	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:178	lexical hit not semantically classified: time.sleep(0.5)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
78	examples/effect_providers/atomic_publisher/providers.py:8	lexical hit not semantically classified: import time	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
79	examples/effect_providers/atomic_publisher/providers.py:39	lexical hit not semantically classified: self.started = time.perf_counter()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
80	examples/effect_providers/atomic_publisher/providers.py:201	"lexical hit not semantically classified: ""duration_ms"": round((time.perf_counter() - self.started) * 1000.0, 6),"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
81	examples/effect_providers/atomic_publisher/regenerate.py:14	lexical hit not semantically classified: import time	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
82	examples/effect_providers/atomic_publisher/regenerate.py:139	lexical hit not semantically classified: started = time.perf_counter()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
83	examples/effect_providers/atomic_publisher/regenerate.py:149	"lexical hit not semantically classified: setattr(completed, ""measured_wall_seconds"", time.perf_counter() - started)"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
84	examples/effect_providers/atomic_publisher/run_experiment.py:14	lexical hit not semantically classified: import time	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
85	examples/effect_providers/atomic_publisher/run_experiment.py:239	lexical hit not semantically classified: started = time.perf_counter()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
86	examples/effect_providers/atomic_publisher/run_experiment.py:249	lexical hit not semantically classified: wall_ms = round((time.perf_counter() - started) * 1000.0, 6)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
87	examples/effect_providers/atomic_publisher/run_experiment.py:496	"lexical hit not semantically classified: ""authoring_wall_minutes"": round((time.time() - authoring_started) / 60.0, 3),"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
88	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:13	lexical hit not semantically classified: from time import perf_counter	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
89	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:96	lexical hit not semantically classified: self._started = perf_counter()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
90	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:141	lexical hit not semantically classified: elapsed_ms = (perf_counter() - self._started) * 1000.0	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
91	examples/effect_providers/legacy_payment_http/scripts/regenerate.py:15	lexical hit not semantically classified: from time import perf_counter	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
92	examples/effect_providers/legacy_payment_http/scripts/regenerate.py:91	lexical hit not semantically classified: started = perf_counter()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
93	examples/effect_providers/legacy_payment_http/scripts/regenerate.py:93	lexical hit not semantically classified: wall_seconds = perf_counter() - started	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
94	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:17	lexical hit not semantically classified: from time import perf_counter	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
95	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:173	lexical hit not semantically classified: started = perf_counter()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
96	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:270	"lexical hit not semantically classified: ""wall_seconds"": perf_counter() - started,"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
97	examples/effect_providers/legacy_payment_http/scripts/write_cost_evidence.py:7	lexical hit not semantically classified: from datetime import datetime, timezone	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
98	examples/effect_providers/legacy_payment_http/scripts/write_cost_evidence.py:14	"lexical hit not semantically classified: AUTHORING_STARTED = datetime.fromisoformat(""2026-07-22T00:46:34+00:00"")"	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
99	examples/effect_providers/legacy_payment_http/scripts/write_cost_evidence.py:58	lexical hit not semantically classified: finished = datetime.now(timezone.utc)	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
100	examples/effect_providers/reminder_worker/adapter.py:8	lexical hit not semantically classified: import time	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
101	examples/effect_providers/reminder_worker/adapter.py:17	lexical hit not semantically classified: self.started_at = time.perf_counter()	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
102	examples/effect_providers/reminder_worker/adapter.py:50	lexical hit not semantically classified: (time.perf_counter() - self.started_at) * 1000,	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
103	examples/effect_providers/reminder_worker/app.py:59	clock read/implementation/journal event	in-scope	ticket_plan.yaml:566-573,621-633	ClockPort	declared	semantic_effect		READ
104	examples/effect_providers/reminder_worker/app.py:61	mutant-only effect	out-of-scope behavior	ticket_plan.yaml:634-647	none	undeclared	excluded_mutant_behavior		READ
106	examples/effect_providers/reminder_worker/generated/reminder_contract/contract_tests.py:31	lexical hit not semantically classified: return 'now'	out-of-scope	ticket_plan.yaml:648-658	none mapped	undeclared	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
