#	Module	In/Out	Plan line	Spec action(s)	Verdict	Disposition gap IDs	Evidence
27	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/TestGraphSpec.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
28	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/Toolchain.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
29	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/ValidationGraphExtension.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
30	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/ValidationGraphPlugin.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
31	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/ValidationNodeSpec.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
32	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/ValidationRuntime.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
33	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/Context.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
34	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/Executors.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
35	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/JBangExecutor.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
36	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/PlanExecutor.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
37	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/TimeoutParser.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
38	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/exec/UvExecutor.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
39	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/InspectionTasks.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
40	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunReportWriter.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
41	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/RunTestGraphTask.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
42	examples/distributed_history/test_graph/build-logic/src/main/kotlin/com/hayden/testgraphsdk/tasks/ValidationReportTask.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
43	examples/distributed_history/test_graph/build-logic/src/test/kotlin/com/hayden/testgraphsdk/exec/PlanExecutorResumeHarnessTest.kt	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
44	examples/distributed_history/test_graph/build.gradle.kts	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
45	examples/distributed_history/test_graph/gradlew	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
46	examples/distributed_history/test_graph/sdk/java/build.gradle.kts	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
47	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/ContextItem.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
48	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/ContextSerde.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
49	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Json.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
50	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/JsonMapper.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
51	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Node.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
52	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/NodeBody.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
53	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/NodeContext.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
54	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/NodeResult.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
55	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/NodeSpec.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
56	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/NodeStatus.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
57	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/ProcessRecord.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
58	examples/distributed_history/test_graph/sdk/java/src/main/java/com/hayden/testgraphsdk/sdk/Procs.java	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
59	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
60	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/context.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
61	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/context_item.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
62	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/node_spec.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
63	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/procs.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
64	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/result.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
65	examples/distributed_history/test_graph/sdk/python/src/testgraphsdk/runner.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
66	examples/distributed_history/test_graph/settings.gradle.kts	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
67	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
68	examples/distributed_history/test_graph/sources/collect_evidence.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
69	examples/distributed_history/test_graph/sources/deploy_ecommerce.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
70	examples/distributed_history/test_graph/sources/run_external_cases.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
71	examples/distributed_history/tests/test_ecommerce_backend.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
72	examples/effect_providers/atomic_publisher/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
73	examples/effect_providers/atomic_publisher/adapters.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
74	examples/effect_providers/atomic_publisher/application.py	in-scope	ticket_plan.yaml:566-573	CreateSuccess; ValidUpdate; IdempotentRetry; StaleRevision; ReadFailure; StagedWriteFailure; ReplaceFailure	partial	CA-01,CA-02,CA-04	examples/effect_providers/atomic_publisher/specs/program_model/Internal.tla:25-31 covers seven terminal outcomes, but not serialization, request/prestate guards, malformed records, ignored false results, or cleanup failures
75	examples/effect_providers/atomic_publisher/atomic_cli.py	in-scope	ticket_plan.yaml:566-573	InvokeCreateSuccess; InvokeValidUpdate; InvokeIdempotentRetry; InvokeStaleRevision; InvokeReadFailure; InvokeStagedWriteFailure; InvokeReplaceFailure	partial	CA-03	examples/effect_providers/atomic_publisher/specs/program_model/External.tla:15-21 wraps terminal scenarios, but not argv, result-file/stage-existence I/O, serialization, or exit behavior
76	examples/effect_providers/atomic_publisher/conformance.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
77	examples/effect_providers/atomic_publisher/external_adapter.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
78	examples/effect_providers/atomic_publisher/providers.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
79	examples/effect_providers/atomic_publisher/regenerate.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
80	examples/effect_providers/atomic_publisher/run_experiment.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
81	examples/effect_providers/atomic_publisher/specs/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
82	examples/effect_providers/atomic_publisher/specs/program_model/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
83	examples/effect_providers/atomic_publisher/specs/program_model/generated/atomic_publisher_contract/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
84	examples/effect_providers/atomic_publisher/specs/program_model/generated/atomic_publisher_contract/contract_tests.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
85	examples/effect_providers/atomic_publisher/specs/program_model/generated/atomic_publisher_contract/fake.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
86	examples/effect_providers/atomic_publisher/specs/program_model/generated/atomic_publisher_contract/ports.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
87	examples/effect_providers/atomic_publisher/specs/program_model/generated/atomic_publisher_contract/strategies.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
88	examples/effect_providers/atomic_publisher/specs/program_model/generated/atomic_publisher_contract/traces.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
89	examples/effect_providers/atomic_publisher/specs/program_model/generated/atomic_publisher_contract/types.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
90	examples/effect_providers/atomic_publisher/specs/program_model/generated/atomic_publisher_contract/validators.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
91	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/spec-unit/atomic_internal_cases/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
92	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/spec-unit/atomic_internal_cases/cases.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
93	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/spec-unit/atomic_internal_cases/doubles.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
94	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/spec-unit/atomic_internal_cases/types.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
95	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/spec-unit/atomic_internal_cases/validators.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
96	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/testgraph/atomic_external_cases/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
97	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/testgraph/atomic_external_cases/cases.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
98	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/testgraph/atomic_external_cases/doubles.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
99	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/testgraph/atomic_external_cases/types.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
100	examples/effect_providers/atomic_publisher/specs/program_model/generated/cases/testgraph/atomic_external_cases/validators.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
101	examples/effect_providers/atomic_publisher/specs/program_model/tlc_projection.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
102	examples/effect_providers/atomic_publisher/test_atomic_publisher.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
103	examples/effect_providers/legacy_payment_http/generated/spec-unit/payment_http_internal_cases/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
104	examples/effect_providers/legacy_payment_http/generated/spec-unit/payment_http_internal_cases/cases.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
105	examples/effect_providers/legacy_payment_http/generated/spec-unit/payment_http_internal_cases/doubles.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
106	examples/effect_providers/legacy_payment_http/generated/spec-unit/payment_http_internal_cases/types.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
107	examples/effect_providers/legacy_payment_http/generated/spec-unit/payment_http_internal_cases/validators.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
108	examples/effect_providers/legacy_payment_http/generated/testgraph/payment_http_external_cases/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
109	examples/effect_providers/legacy_payment_http/generated/testgraph/payment_http_external_cases/cases.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
110	examples/effect_providers/legacy_payment_http/generated/testgraph/payment_http_external_cases/doubles.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
111	examples/effect_providers/legacy_payment_http/generated/testgraph/payment_http_external_cases/types.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
112	examples/effect_providers/legacy_payment_http/generated/testgraph/payment_http_external_cases/validators.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
113	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/__init__.py	in-scope	ticket_plan.yaml:566-573	none	unrepresented	CH-01	No action or state names the public re-export/__all__ surface
114	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/__main__.py	in-scope	ticket_plan.yaml:566-573	SubmitApproved; SubmitDeclined; SubmitBadRequest; SubmitTransientThenApproved; SubmitTimeoutThenDuplicateApproved; SubmitExhaustedUnavailable; SubmitMalformedResponse	partial	CH-01	examples/effect_providers/legacy_payment_http/specs/program_model/External.tla:21-51 covers terminal submissions, but not CLI parsing, base URL, stdout JSON, or process exit
115	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py	in-scope	ticket_plan.yaml:566-573	AuthorizeApproved; AuthorizeDeclined; AuthorizeBadRequest; AuthorizeTransientThenApproved; AuthorizeTimeoutThenDuplicateApproved; AuthorizeExhaustedUnavailable; AuthorizeMalformedResponse	partial	CH-02,CH-03,CH-04	examples/effect_providers/legacy_payment_http/specs/program_model/Internal.tla:23-136 covers seven terminal classes and attempts, but not request/response mapping, retry steps, arbitrary max_attempts, or exceptional exits
116	examples/effect_providers/legacy_payment_http/payment_effects/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
117	examples/effect_providers/legacy_payment_http/payment_effects/adapters.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
118	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
119	examples/effect_providers/legacy_payment_http/payment_effects/external.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
120	examples/effect_providers/legacy_payment_http/payment_effects/probes.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
121	examples/effect_providers/legacy_payment_http/payment_effects/provider.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
122	examples/effect_providers/legacy_payment_http/scripts/regenerate.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
123	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
124	examples/effect_providers/legacy_payment_http/scripts/write_cost_evidence.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
125	examples/effect_providers/legacy_payment_http/specs/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
126	examples/effect_providers/legacy_payment_http/specs/program_model/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
127	examples/effect_providers/legacy_payment_http/specs/program_model/generated/payment_http_contract/__init__.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
128	examples/effect_providers/legacy_payment_http/specs/program_model/generated/payment_http_contract/contract_tests.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
129	examples/effect_providers/legacy_payment_http/specs/program_model/generated/payment_http_contract/fake.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
130	examples/effect_providers/legacy_payment_http/specs/program_model/generated/payment_http_contract/ports.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
131	examples/effect_providers/legacy_payment_http/specs/program_model/generated/payment_http_contract/strategies.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
132	examples/effect_providers/legacy_payment_http/specs/program_model/generated/payment_http_contract/traces.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
133	examples/effect_providers/legacy_payment_http/specs/program_model/generated/payment_http_contract/types.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
134	examples/effect_providers/legacy_payment_http/specs/program_model/generated/payment_http_contract/validators.py	out-of-scope	ticket_plan.yaml:648-658	none (outside the three project indexes)	unrepresented		Exact-path exclusion; semantic code was not read
