#	Behavior	Trigger	In/Out	Plan line	Spec action/invariant	Verdict	Classification	Disposition gap ID	Review basis
48	lexical hit not semantically classified: deadline = time.time() + 45	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py:69	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
49	lexical hit not semantically classified: while time.time() < deadline:	examples/distributed_history/test_graph/sources/cleanup_ecommerce.py:71	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
50	"lexical hit not semantically classified: .timeout(""30s"")"	examples/distributed_history/test_graph/sources/collect_evidence.py:54	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
51	"lexical hit not semantically classified: with urlopen(base_url + ""/debug/state"", timeout=5) as response:"	examples/distributed_history/test_graph/sources/collect_evidence.py:64	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
52	"lexical hit not semantically classified: with urlopen(base_url + ""/debug/traffic"", timeout=10) as response:"	examples/distributed_history/test_graph/sources/collect_evidence.py:69	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
53	"lexical hit not semantically classified: .timeout(""180s"")"	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:38	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
54	lexical hit not semantically classified: deadline = time.time() + 30	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:159	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
55	lexical hit not semantically classified: while time.time() < deadline:	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:160	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
56	"lexical hit not semantically classified: with urlopen(base_url + ""/health"", timeout=1) as response:"	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:162	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
57	lexical hit not semantically classified: deadline = time.time() + 30	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:171	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
58	lexical hit not semantically classified: while time.time() < deadline:	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:172	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
59	"lexical hit not semantically classified: with urlopen(base_url + ""/debug/state"", timeout=3) as response:"	examples/distributed_history/test_graph/sources/deploy_ecommerce.py:174	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
60	"lexical hit not semantically classified: .timeout(""900s"")"	examples/distributed_history/test_graph/sources/run_external_cases.py:23	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
61	lexical hit not semantically classified: timeout=10,	examples/effect_providers/atomic_publisher/external_adapter.py:44	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
62	lexical hit not semantically classified: timeout=120,	examples/effect_providers/atomic_publisher/regenerate.py:84	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
63	lexical hit not semantically classified: def run(command: list[str], *, timeout: int = 30) -> subprocess.CompletedProcess[str]:	examples/effect_providers/atomic_publisher/regenerate.py:136	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
64	lexical hit not semantically classified: timeout=timeout,	examples/effect_providers/atomic_publisher/regenerate.py:146	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
65	"lexical hit not semantically classified: run_checked([sys.executable, str(PROJECT_ROOT / ""regenerate.py"")], timeout=120)"	examples/effect_providers/atomic_publisher/run_experiment.py:61	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
66	lexical hit not semantically classified: timeout=120,	examples/effect_providers/atomic_publisher/run_experiment.py:247	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
67	lexical hit not semantically classified: timeout=30,	examples/effect_providers/atomic_publisher/run_experiment.py:276	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
68	lexical hit not semantically classified: timeout=10,	examples/effect_providers/atomic_publisher/run_experiment.py:531	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
69	lexical hit not semantically classified: timeout=10,	examples/effect_providers/atomic_publisher/run_experiment.py:539	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
70	lexical hit not semantically classified: def run_checked(command: list[str], *, timeout: int) -> None:	examples/effect_providers/atomic_publisher/run_experiment.py:619	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
71	lexical hit not semantically classified: completed = subprocess.run(command, cwd=PROJECT_ROOT, check=False, timeout=timeout)	examples/effect_providers/atomic_publisher/run_experiment.py:620	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
72	lexical hit not semantically classified: timeout=60,	examples/effect_providers/atomic_publisher/test_atomic_publisher.py:141	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
73	HTTP timeout configuration/classification	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py:19	in-scope	ticket_plan.yaml:566-573,621-633	timeout outcomes	partial	semantic_behavior	CH-02	READ
74	HTTP timeout configuration/classification	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py:80	in-scope	ticket_plan.yaml:566-573,621-633	timeout outcomes	partial	semantic_behavior	CH-02	READ
75	HTTP timeout configuration/classification	examples/effect_providers/legacy_payment_http/legacy_payment_http_app/application.py:81	in-scope	ticket_plan.yaml:566-573,621-633	timeout outcomes	partial	semantic_behavior	CH-02	READ
76	"lexical hit not semantically classified: ""timeout"": kwargs.get(""timeout""),"	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:145	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
77	"lexical hit not semantically classified: assert record[""timeout""] == (0.25, 0.75)"	examples/effect_providers/legacy_payment_http/payment_effects/baseline.py:152	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
78	lexical hit not semantically classified: timeout=15,	examples/effect_providers/legacy_payment_http/payment_effects/external.py:51	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
79	lexical hit not semantically classified: thread.join(timeout=2)	examples/effect_providers/legacy_payment_http/payment_effects/external.py:56	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
80	"lexical hit not semantically classified: urlopen(""http://127.0.0.1:9/probe"", timeout=0.1)"	examples/effect_providers/legacy_payment_http/payment_effects/probes.py:37	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
81	lexical hit not semantically classified: self.timeout_type = rng.choice([requests.ConnectTimeout, requests.ReadTimeout])	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:74	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
82	"lexical hit not semantically classified: ""timeout_present"": ""timeout"" in kwargs,"	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:245	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
83	"lexical hit not semantically classified: ""timeout"": _plain(kwargs.get(""timeout"")),"	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:246	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
84	"lexical hit not semantically classified: if not record[""timeout_present""] or record[""timeout""] != [0.25, 0.75]:"	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:267	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
85	"lexical hit not semantically classified: f""attempt {attempt} timeout must be [0.25, 0.75], observed {record['timeout']!r}"""	examples/effect_providers/legacy_payment_http/payment_effects/provider.py:269	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
86	lexical hit not semantically classified: timeout=120,	examples/effect_providers/legacy_payment_http/scripts/regenerate.py:55	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
87	lexical hit not semantically classified: completed = _run(command, timeout=120, capture=True)	examples/effect_providers/legacy_payment_http/scripts/regenerate.py:92	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
88	lexical hit not semantically classified: timeout: int,	examples/effect_providers/legacy_payment_http/scripts/regenerate.py:156	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
89	lexical hit not semantically classified: timeout=timeout,	examples/effect_providers/legacy_payment_http/scripts/regenerate.py:165	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
90	"lexical hit not semantically classified: {""id"": ""PH-06"", ""expected_detector"": ""provider_local_assertion"", ""patch"": ""omit connect/read timeout from Session.send""},"	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:50	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
91	"lexical hit not semantically classified: {""id"": ""PH-07"", ""expected_detector"": ""provider_local_assertion"", ""patch"": ""perform no retry after timeout or unavailable response""},"	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:51	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
92	lexical hit not semantically classified: timeout=120,	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:159	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
93	"lexical hit not semantically classified: ""ConnectTimeout versus ReadTimeout"","	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:236	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
94	lexical hit not semantically classified: timeout=120,	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:468	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
95	lexical hit not semantically classified: timeout=120,	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:646	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
96	lexical hit not semantically classified: def _checked_run(command: list[str], *, timeout: int) -> None:	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:860	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
97	lexical hit not semantically classified: timeout=timeout,	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:867	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
98	lexical hit not semantically classified: timeout=30,	examples/effect_providers/legacy_payment_http/scripts/run_experiment.py:984	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
99	lexical hit not semantically classified: timeout=10,	examples/effect_providers/reminder_worker/external_adapter.py:45	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
100	lexical hit not semantically classified: timeout: int | None = None,	examples/effect_providers/reminder_worker/regenerate.py:25	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
101	lexical hit not semantically classified: subprocess.run(command, cwd=PROJECT_ROOT, env=env, check=True, timeout=timeout)	examples/effect_providers/reminder_worker/regenerate.py:30	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
102	lexical hit not semantically classified: timeout=120,	examples/effect_providers/reminder_worker/regenerate.py:90	out-of-scope	ticket_plan.yaml:648-658	none mapped	unrepresented	out_of_scope_lexical_inventory		INFERRED exact-path scope; source not read
